"Percentage"	"CladeReads"	"TaxonReads"	"TaxRank"	"TaxID"	"Name"	"Depth"	"TaxLineage"
0.00119309	1	0	"F"	942	"f_Anaplasmataceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rickettsiales|f_Anaplasmataceae"
0.00119309	1	0	"-"	952	"-_Wolbachieae"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rickettsiales|f_Anaplasmataceae|-_Wolbachieae"
0.00119309	1	0	"G"	953	"g_Wolbachia"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rickettsiales|f_Anaplasmataceae|-_Wolbachieae|g_Wolbachia"
0.00119309	1	1	"S"	215173	"s_Wolbachia endosymbiont of Bemisia tabaci"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rickettsiales|f_Anaplasmataceae|-_Wolbachieae|g_Wolbachia|s_Wolbachia endosymbiont of Bemisia tabaci"
0.00238618	2	0	"O"	204455	"o_Rhodobacterales"	5	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales"
0.00238618	2	0	"F"	31989	"f_Rhodobacteraceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae"
0.00119309	1	0	"G"	34008	"g_Rhodovulum"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_Rhodovulum"
0.00119309	1	1	"S"	1564506	"s_Rhodovulum sp. P5"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_Rhodovulum|s_Rhodovulum sp. P5"
0.00119309	1	0	"G"	58842	"g_Sagittula"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_Sagittula"
0.00119309	1	1	"S"	2009329	"s_Sagittula sp. P11"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_Sagittula|s_Sagittula sp. P11"
0.00238618	2	0	"O"	204457	"o_Sphingomonadales"	5	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Sphingomonadales"
0.00238618	2	0	"F"	41297	"f_Sphingomonadaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Sphingomonadales|f_Sphingomonadaceae"
0.00119309	1	0	"G"	165695	"g_Sphingobium"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Sphingomonadales|f_Sphingomonadaceae|g_Sphingobium"
0.00119309	1	1	"S"	13690	"s_Sphingobium yanoikuyae"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Sphingomonadales|f_Sphingomonadaceae|g_Sphingobium|s_Sphingobium yanoikuyae"
0.00119309	1	0	"G"	1649486	"g_Rhizorhabdus"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Sphingomonadales|f_Sphingomonadaceae|g_Rhizorhabdus"
0.00119309	1	1	"S"	1850238	"s_Rhizorhabdus dicambivorans"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Sphingomonadales|f_Sphingomonadaceae|g_Rhizorhabdus|s_Rhizorhabdus dicambivorans"
0.00715854	6	0	"C"	28216	"c_Betaproteobacteria"	4	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Betaproteobacteria"
0.00596545	5	0	"O"	80840	"o_Burkholderiales"	5	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Burkholderiales"
0.00357927	3	0	"F"	119060	"f_Burkholderiaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Burkholderiales|f_Burkholderiaceae"
0.00238618	2	1	"G"	32008	"g_Burkholderia"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Burkholderiales|f_Burkholderiaceae|g_Burkholderia"
0.00119309	1	0	"-"	111527	"-_pseudomallei group"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Burkholderiales|f_Burkholderiaceae|g_Burkholderia|-_pseudomallei group"
0.00119309	1	1	"S"	28450	"s_Burkholderia pseudomallei"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Burkholderiales|f_Burkholderiaceae|g_Burkholderia|-_pseudomallei group|s_Burkholderia pseudomallei"
0.00119309	1	0	"G"	106589	"g_Cupriavidus"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Burkholderiales|f_Burkholderiaceae|g_Cupriavidus"
0.00119309	1	0	"S"	119219	"s_Cupriavidus metallidurans"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Burkholderiales|f_Burkholderiaceae|g_Cupriavidus|s_Cupriavidus metallidurans"
0.00119309	1	1	"-"	266264	"-_Cupriavidus metallidurans CH34"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Burkholderiales|f_Burkholderiaceae|g_Cupriavidus|s_Cupriavidus metallidurans|-_Cupriavidus metallidurans CH34"
0.00119309	1	0	"F"	506	"f_Alcaligenaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Burkholderiales|f_Alcaligenaceae"
0.00119309	1	0	"G"	517	"g_Bordetella"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Burkholderiales|f_Alcaligenaceae|g_Bordetella"
0.00119309	1	1	"S"	463025	"s_Bordetella bronchialis"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Burkholderiales|f_Alcaligenaceae|g_Bordetella|s_Bordetella bronchialis"
0.00119309	1	0	"F"	80864	"f_Comamonadaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Burkholderiales|f_Comamonadaceae"
0.00119309	1	0	"G"	80865	"g_Delftia"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Burkholderiales|f_Comamonadaceae|g_Delftia"
0.00119309	1	0	"S"	80866	"s_Delftia acidovorans"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Burkholderiales|f_Comamonadaceae|g_Delftia|s_Delftia acidovorans"
0.00119309	1	1	"-"	398578	"-_Delftia acidovorans SPH-1"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Burkholderiales|f_Comamonadaceae|g_Delftia|s_Delftia acidovorans|-_Delftia acidovorans SPH-1"
0.00119309	1	0	"O"	206351	"o_Neisseriales"	5	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Neisseriales"
0.00119309	1	0	"F"	1499392	"f_Chromobacteriaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Neisseriales|f_Chromobacteriaceae"
0.00119309	1	0	"-"	90153	"-_Chromobacterium group"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Neisseriales|f_Chromobacteriaceae|-_Chromobacterium group"
0.00119309	1	0	"G"	535	"g_Chromobacterium"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Neisseriales|f_Chromobacteriaceae|-_Chromobacterium group|g_Chromobacterium"
0.00119309	1	1	"S"	1778675	"s_Chromobacterium rhizoryzae"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Neisseriales|f_Chromobacteriaceae|-_Chromobacterium group|g_Chromobacterium|s_Chromobacterium rhizoryzae"
0.00477236	4	0	"-"	68525	"-_delta/epsilon subdivisions"	4	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|-_delta/epsilon subdivisions"
0.00357927	3	0	"C"	29547	"c_Epsilonproteobacteria"	5	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|-_delta/epsilon subdivisions|c_Epsilonproteobacteria"
0.00357927	3	0	"O"	213849	"o_Campylobacterales"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|-_delta/epsilon subdivisions|c_Epsilonproteobacteria|o_Campylobacterales"
0.00357927	3	0	"F"	72293	"f_Helicobacteraceae"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|-_delta/epsilon subdivisions|c_Epsilonproteobacteria|o_Campylobacterales|f_Helicobacteraceae"
0.00357927	3	0	"G"	209	"g_Helicobacter"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|-_delta/epsilon subdivisions|c_Epsilonproteobacteria|o_Campylobacterales|f_Helicobacteraceae|g_Helicobacter"
0.00357927	3	1	"S"	210	"s_Helicobacter pylori"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|-_delta/epsilon subdivisions|c_Epsilonproteobacteria|o_Campylobacterales|f_Helicobacteraceae|g_Helicobacter|s_Helicobacter pylori"
0.00119309	1	1	"-"	1055530	"-_Helicobacter pylori SNT49"	10	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|-_delta/epsilon subdivisions|c_Epsilonproteobacteria|o_Campylobacterales|f_Helicobacteraceae|g_Helicobacter|s_Helicobacter pylori|-_Helicobacter pylori SNT49"
0.00119309	1	1	"-"	907238	"-_Helicobacter pylori India7"	10	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|-_delta/epsilon subdivisions|c_Epsilonproteobacteria|o_Campylobacterales|f_Helicobacteraceae|g_Helicobacter|s_Helicobacter pylori|-_Helicobacter pylori India7"
0.00119309	1	0	"C"	28221	"c_Deltaproteobacteria"	5	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|-_delta/epsilon subdivisions|c_Deltaproteobacteria"
0.00119309	1	0	"O"	213462	"o_Syntrophobacterales"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|-_delta/epsilon subdivisions|c_Deltaproteobacteria|o_Syntrophobacterales"
0.00119309	1	0	"F"	213468	"f_Syntrophaceae"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|-_delta/epsilon subdivisions|c_Deltaproteobacteria|o_Syntrophobacterales|f_Syntrophaceae"
0.00119309	1	0	"G"	60892	"g_Desulfobacca"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|-_delta/epsilon subdivisions|c_Deltaproteobacteria|o_Syntrophobacterales|f_Syntrophaceae|g_Desulfobacca"
0.00119309	1	0	"S"	60893	"s_Desulfobacca acetoxidans"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|-_delta/epsilon subdivisions|c_Deltaproteobacteria|o_Syntrophobacterales|f_Syntrophaceae|g_Desulfobacca|s_Desulfobacca acetoxidans"
0.00119309	1	1	"-"	880072	"-_Desulfobacca acetoxidans DSM 11109"	10	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|-_delta/epsilon subdivisions|c_Deltaproteobacteria|o_Syntrophobacterales|f_Syntrophaceae|g_Desulfobacca|s_Desulfobacca acetoxidans|-_Desulfobacca acetoxidans DSM 11109"
0.0513029	43	1	"-"	1783272	"-_Terrabacteria group"	3	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group"
0.0310203	26	0	"P"	1239	"p_Firmicutes"	4	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes"
0.0178963	15	0	"C"	91061	"c_Bacilli"	5	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli"
0.0107378	9	0	"O"	1385	"o_Bacillales"	6	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Bacillales"
0.00477236	4	0	"F"	186817	"f_Bacillaceae"	7	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae"
0.00357927	3	1	"G"	1386	"g_Bacillus"	8	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Bacillus"
0.00119309	1	0	"-"	86661	"-_Bacillus cereus group"	9	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Bacillus|-_Bacillus cereus group"
0.00119309	1	1	"S"	2026189	"s_Bacillus albus"	10	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Bacillus|-_Bacillus cereus group|s_Bacillus albus"
0.00119309	1	1	"S"	352858	"s_Bacillus sp. Y1"	9	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Bacillus|s_Bacillus sp. Y1"
0.00119309	1	1	"G"	400634	"g_Lysinibacillus"	8	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Lysinibacillus"
0.00477236	4	0	"F"	186822	"f_Paenibacillaceae"	7	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Bacillales|f_Paenibacillaceae"
0.00357927	3	0	"G"	44249	"g_Paenibacillus"	8	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Bacillales|f_Paenibacillaceae|g_Paenibacillus"
0.00119309	1	1	"S"	1566358	"s_Paenibacillus sp. IHBB 10380"	9	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Bacillales|f_Paenibacillaceae|g_Paenibacillus|s_Paenibacillus sp. IHBB 10380"
0.00119309	1	1	"S"	1870819	"s_Paenibacillus sp. BIHB4019"	9	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Bacillales|f_Paenibacillaceae|g_Paenibacillus|s_Paenibacillus sp. BIHB4019"
0.00119309	1	1	"S"	1763538	"s_Paenibacillus crassostreae"	9	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Bacillales|f_Paenibacillaceae|g_Paenibacillus|s_Paenibacillus crassostreae"
0.00119309	1	0	"G"	55080	"g_Brevibacillus"	8	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Bacillales|f_Paenibacillaceae|g_Brevibacillus"
0.00119309	1	0	"S"	1393	"s_Brevibacillus brevis"	9	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Bacillales|f_Paenibacillaceae|g_Brevibacillus|s_Brevibacillus brevis"
0.00119309	1	1	"-"	1200792	"-_Brevibacillus brevis X23"	10	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Bacillales|f_Paenibacillaceae|g_Brevibacillus|s_Brevibacillus brevis|-_Brevibacillus brevis X23"
0.00119309	1	0	"F"	186818	"f_Planococcaceae"	7	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Bacillales|f_Planococcaceae"
0.00119309	1	0	"G"	1569	"g_Sporosarcina"	8	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Bacillales|f_Planococcaceae|g_Sporosarcina"
0.00119309	1	1	"S"	1571	"s_Sporosarcina ureae"	9	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Bacillales|f_Planococcaceae|g_Sporosarcina|s_Sporosarcina ureae"
0.00715854	6	0	"O"	186826	"o_Lactobacillales"	6	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Lactobacillales"
0.00357927	3	0	"F"	33958	"f_Lactobacillaceae"	7	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Lactobacillaceae"
0.00238618	2	0	"G"	1578	"g_Lactobacillus"	8	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Lactobacillaceae|g_Lactobacillus"
0.00119309	1	1	"S"	1622	"s_Lactobacillus murinus"	9	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Lactobacillaceae|g_Lactobacillus|s_Lactobacillus murinus"
0.00119309	1	1	"S"	1218493	"s_Lactobacillus kullabergensis"	9	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Lactobacillaceae|g_Lactobacillus|s_Lactobacillus kullabergensis"
0.00119309	1	0	"G"	1253	"g_Pediococcus"	8	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Lactobacillaceae|g_Pediococcus"
0.00119309	1	1	"S"	51663	"s_Pediococcus damnosus"	9	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Lactobacillaceae|g_Pediococcus|s_Pediococcus damnosus"
0.00119309	1	0	"F"	1300	"f_Streptococcaceae"	7	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Streptococcaceae"
0.00119309	1	0	"G"	1301	"g_Streptococcus"	8	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Streptococcaceae|g_Streptococcus"
0.00119309	1	1	"S"	1314	"s_Streptococcus pyogenes"	9	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Streptococcaceae|g_Streptococcus|s_Streptococcus pyogenes"
0.00119309	1	0	"F"	81850	"f_Leuconostocaceae"	7	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Leuconostocaceae"
0.00119309	1	0	"G"	46254	"g_Oenococcus"	8	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Leuconostocaceae|g_Oenococcus"
0.00119309	1	1	"S"	1247	"s_Oenococcus oeni"	9	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Leuconostocaceae|g_Oenococcus|s_Oenococcus oeni"
0.00119309	1	0	"F"	81852	"f_Enterococcaceae"	7	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Enterococcaceae"
0.00119309	1	0	"G"	1350	"g_Enterococcus"	8	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Enterococcaceae|g_Enterococcus"
0.00119309	1	1	"S"	37734	"s_Enterococcus casseliflavus"	9	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Enterococcaceae|g_Enterococcus|s_Enterococcus casseliflavus"
0.0119309	10	0	"C"	186801	"c_Clostridia"	5	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Clostridia"
0.00954472	8	0	"O"	186802	"o_Clostridiales"	6	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Clostridia|o_Clostridiales"
0.00715854	6	0	"F"	31979	"f_Clostridiaceae"	7	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Clostridiaceae"
0.00596545	5	1	"G"	1485	"g_Clostridium"	8	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Clostridiaceae|g_Clostridium"
0.00119309	1	1	"S"	1491	"s_Clostridium botulinum"	9	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Clostridiaceae|g_Clostridium|s_Clostridium botulinum"
0.00119309	1	1	"S"	1492	"s_Clostridium butyricum"	9	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Clostridiaceae|g_Clostridium|s_Clostridium butyricum"
0.00119309	1	1	"S"	2068654	"s_Clostridium sp. JN500901"	9	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Clostridiaceae|g_Clostridium|s_Clostridium sp. JN500901"
0.00119309	1	1	"S"	641107	"s_Clostridium sp. DL-VIII"	9	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Clostridiaceae|g_Clostridium|s_Clostridium sp. DL-VIII"
0.00119309	1	0	"G"	390805	"g_Geosporobacter"	8	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Clostridiaceae|g_Geosporobacter"
0.00119309	1	1	"S"	1424294	"s_Geosporobacter ferrireducens"	9	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Clostridiaceae|g_Geosporobacter|s_Geosporobacter ferrireducens"
0.00119309	1	0	"F"	186807	"f_Peptococcaceae"	7	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Peptococcaceae"
0.00119309	1	0	"G"	51514	"g_Dehalobacterium"	8	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Peptococcaceae|g_Dehalobacterium"
0.00119309	1	1	"S"	51515	"s_Dehalobacterium formicoaceticum"	9	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Peptococcaceae|g_Dehalobacterium|s_Dehalobacterium formicoaceticum"
0.00119309	1	0	"F"	2304686	"f_Hungateiclostridiaceae"	7	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Hungateiclostridiaceae"
0.00119309	1	0	"G"	2304692	"g_Hungateiclostridium"	8	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Hungateiclostridiaceae|g_Hungateiclostridium"
0.00119309	1	0	"S"	1515	"s_Hungateiclostridium thermocellum"	9	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Hungateiclostridiaceae|g_Hungateiclostridium|s_Hungateiclostridium thermocellum"
0.00119309	1	1	"-"	203119	"-_Hungateiclostridium thermocellum ATCC 27405"	10	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Hungateiclostridiaceae|g_Hungateiclostridium|s_Hungateiclostridium thermocellum|-_Hungateiclostridium thermocellum ATCC 27405"
0.00238618	2	0	"O"	68295	"o_Thermoanaerobacterales"	6	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Clostridia|o_Thermoanaerobacterales"
0.00119309	1	0	"F"	186814	"f_Thermoanaerobacteraceae"	7	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Clostridia|o_Thermoanaerobacterales|f_Thermoanaerobacteraceae"
0.00119309	1	0	"G"	499228	"g_Tepidanaerobacter"	8	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Clostridia|o_Thermoanaerobacterales|f_Thermoanaerobacteraceae|g_Tepidanaerobacter"
0.00119309	1	0	"S"	499229	"s_Tepidanaerobacter acetatoxydans"	9	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Clostridia|o_Thermoanaerobacterales|f_Thermoanaerobacteraceae|g_Tepidanaerobacter|s_Tepidanaerobacter acetatoxydans"
0.00119309	1	1	"-"	1209989	"-_Tepidanaerobacter acetatoxydans Re1"	10	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Clostridia|o_Thermoanaerobacterales|f_Thermoanaerobacteraceae|g_Tepidanaerobacter|s_Tepidanaerobacter acetatoxydans|-_Tepidanaerobacter acetatoxydans Re1"
0.00119309	1	0	"F"	227387	"f_Thermodesulfobiaceae"	7	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Clostridia|o_Thermoanaerobacterales|f_Thermodesulfobiaceae"
0.00119309	1	0	"G"	227388	"g_Thermodesulfobium"	8	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Clostridia|o_Thermoanaerobacterales|f_Thermodesulfobiaceae|g_Thermodesulfobium"
0.00119309	1	1	"S"	1794699	"s_Thermodesulfobium acidiphilum"	9	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Clostridia|o_Thermoanaerobacterales|f_Thermodesulfobiaceae|g_Thermodesulfobium|s_Thermodesulfobium acidiphilum"
0.00119309	1	0	"C"	526524	"c_Erysipelotrichia"	5	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Erysipelotrichia"
0.00119309	1	0	"O"	526525	"o_Erysipelotrichales"	6	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Erysipelotrichia|o_Erysipelotrichales"
0.00119309	1	0	"F"	128827	"f_Erysipelotrichaceae"	7	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Erysipelotrichia|o_Erysipelotrichales|f_Erysipelotrichaceae"
0.00119309	1	0	"G"	191303	"g_Turicibacter"	8	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Erysipelotrichia|o_Erysipelotrichales|f_Erysipelotrichaceae|g_Turicibacter"
0.00119309	1	1	"S"	1712675	"s_Turicibacter sp. H121"	9	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Erysipelotrichia|o_Erysipelotrichales|f_Erysipelotrichaceae|g_Turicibacter|s_Turicibacter sp. H121"
0.00954472	8	0	"P"	201174	"p_Actinobacteria"	4	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Actinobacteria"
